Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Mozambique,2015,25-29 years,Both,Smoking,Exposure per 100,5.6337389454061,3.1806374083002,9.5438343146707
Mauritius,2015,25-29 years,Both,Smoking,Exposure per 100,17.910251591384,12.084559325772,24.602604870291
Malawi,2015,25-29 years,Both,Smoking,Exposure per 100,4.2635993083793,2.4222588217466,6.790467518808
Rwanda,2015,25-29 years,Both,Smoking,Exposure per 100,4.6308154246086,2.9853318266396998,6.8416107253608
Somalia,2015,25-29 years,Both,Smoking,Exposure per 100,5.4977309955362,2.6946067526611,9.8272904442585
Zambia,2015,25-29 years,Both,Smoking,Exposure per 100,3.2900640626982005,1.684008020006,6.062432508025499
Kenya,2015,25-29 years,Both,Smoking,Exposure per 100,5.2027029289636,4.5351897703529005,5.941690744119
Madagascar,2015,25-29 years,Both,Smoking,Exposure per 100,10.038968113001,6.1331456672397,14.771134887025001
South Sudan,2015,25-29 years,Both,Smoking,Exposure per 100,5.5211331336057,2.5293501008944,10.40147619441
Seychelles,2015,25-29 years,Both,Smoking,Exposure per 100,9.6726970561482,5.4609971895899,14.892384484931002
Tanzania,2015,25-29 years,Both,Smoking,Exposure per 100,4.5359459546244,2.5937839429998997,7.3577754592402
Uganda,2015,25-29 years,Both,Smoking,Exposure per 100,4.4322301937696,2.7164880790706,6.5446906315188995
Zimbabwe,2015,25-29 years,Both,Smoking,Exposure per 100,7.0674666447701995,4.8935818507621995,9.5407772331491
Ethiopia,2015,25-29 years,Both,Smoking,Exposure per 100,1.641610482067,0.82869817258232,2.8821303682322
Eritrea,2015,25-29 years,Both,Smoking,Exposure per 100,5.3629918244873,2.9709999034129,9.1384417933058
Djibouti,2015,25-29 years,Both,Smoking,Exposure per 100,8.1420623061001,4.3726435472433005,13.25953699745
Comoros,2015,25-29 years,Both,Smoking,Exposure per 100,6.3438573952490005,3.6445603797423,10.259390830764
Burundi,2015,25-29 years,Both,Smoking,Exposure per 100,3.8257601376585,2.1314853492679,6.5657734132461
Gabon,2015,25-29 years,Both,Smoking,Exposure per 100,8.4134718599967,5.7659125257469,12.137351094163
Equatorial Guinea,2015,25-29 years,Both,Smoking,Exposure per 100,4.6576410466393,2.7207547250022,7.2115756912148
Chad,2015,25-29 years,Both,Smoking,Exposure per 100,3.2624039267307,1.7531046166878,5.5145663656352
Sao Tome and Principe,2015,25-29 years,Both,Smoking,Exposure per 100,1.8822648145470002,0.96958194870408,3.3467434293829
Congo,2015,25-29 years,Both,Smoking,Exposure per 100,4.4428081088819,2.8382866641827,6.651289172453801
Democratic Republic of the Congo,2015,25-29 years,Both,Smoking,Exposure per 100,4.9963736424222,3.2329590510823,7.3953091650155995
Cameroon,2015,25-29 years,Both,Smoking,Exposure per 100,3.9719461071695004,2.2937813945295,6.2048379848728
Central African Republic,2015,25-29 years,Both,Smoking,Exposure per 100,4.8347244290157,3.0029197373775003,7.4742501673491
Angola,2015,25-29 years,Both,Smoking,Exposure per 100,5.9522900131169,3.6137470011185,9.0693102026763
Morocco,2015,25-29 years,Both,Smoking,Exposure per 100,5.990967687939,3.2391600197384998,9.7544552272252
Libya,2015,25-29 years,Both,Smoking,Exposure per 100,7.6207114086511,4.5986762948766,11.491778050137
Sudan,2015,25-29 years,Both,Smoking,Exposure per 100,2.0081850601036,1.0166519567987,3.5326676248539
Tunisia,2015,25-29 years,Both,Smoking,Exposure per 100,14.044472164557002,8.8326267948567,20.09593694455
Algeria,2015,25-29 years,Both,Smoking,Exposure per 100,9.7415620068585,6.24121441623,14.129234707718998
Namibia,2015,25-29 years,Both,Smoking,Exposure per 100,7.778035768315999,5.4256585280849,10.756712244591
Swaziland,2015,25-29 years,Both,Smoking,Exposure per 100,4.3161367414552005,2.9365901996132,6.1186152638934
Lesotho,2015,25-29 years,Both,Smoking,Exposure per 100,14.153671589540002,10.827257458939,18.055446317617
South Africa,2015,25-29 years,Both,Smoking,Exposure per 100,10.939514491412,9.8857522162225,11.980630619651
Botswana,2015,25-29 years,Both,Smoking,Exposure per 100,8.1022830164652,5.2976153596074,11.803966697628999
Togo,2015,25-29 years,Both,Smoking,Exposure per 100,1.8230388628226,1.12088561416,2.7998801505761
Sierra Leone,2015,25-29 years,Both,Smoking,Exposure per 100,7.6619017092665995,4.9051855975587,10.89568901512
Senegal,2015,25-29 years,Both,Smoking,Exposure per 100,4.6353476949036,2.7479442990865,7.2547101394481
Nigeria,2015,25-29 years,Both,Smoking,Exposure per 100,1.9953977184231,1.0670607553765,3.326924510477
Niger,2015,25-29 years,Both,Smoking,Exposure per 100,3.9651661098369,2.4422795697286,5.9768804736227
Mauritania,2015,25-29 years,Both,Smoking,Exposure per 100,9.9073840116014,5.722178204056401,15.342749727402
Mali,2015,25-29 years,Both,Smoking,Exposure per 100,4.136320472216299,2.2732889163643,6.7367179124496
Liberia,2015,25-29 years,Both,Smoking,Exposure per 100,2.4076617491328003,1.2705562468853,4.3101634386202
Guinea-Bissau,2015,25-29 years,Both,Smoking,Exposure per 100,5.6040120398776,3.0997136058322003,9.278015571663099
The Gambia,2015,25-29 years,Both,Smoking,Exposure per 100,8.775424605744,4.9199613606867,14.167123926417998
Guinea,2015,25-29 years,Both,Smoking,Exposure per 100,3.2548609743171,1.6355837012594001,5.6845776676239
Ghana,2015,25-29 years,Both,Smoking,Exposure per 100,0.8980374159361201,0.4425299198923,1.6381727243174
Cape Verde,2015,25-29 years,Both,Smoking,Exposure per 100,3.3785023716903,1.6986742143898999,6.015977826194701
Cote d'Ivoire,2015,25-29 years,Both,Smoking,Exposure per 100,7.107559786926,4.6119244619471,10.202816319304
Burkina Faso,2015,25-29 years,Both,Smoking,Exposure per 100,6.5170991086064,4.1271642574785,9.698217680041301
Benin,2015,25-29 years,Both,Smoking,Exposure per 100,2.6756691725676003,1.3569915713276002,4.8476052933912
Dominica,2015,25-29 years,Both,Smoking,Exposure per 100,2.6676108462071,1.2907417986563001,5.0797347024323
Dominican Republic,2015,25-29 years,Both,Smoking,Exposure per 100,4.6251333098622,2.6509716371152,7.4901945062548005
Antigua and Barbuda,2015,25-29 years,Both,Smoking,Exposure per 100,3.5515198008794,1.7281254064673,6.505519984696
Cuba,2015,25-29 years,Both,Smoking,Exposure per 100,14.557203756613,8.142193658345901,23.870858473327
Grenada,2015,25-29 years,Both,Smoking,Exposure per 100,5.2498573777837,2.6262601714589,9.5625331666766
Jamaica,2015,25-29 years,Both,Smoking,Exposure per 100,9.0854671348266,5.4227987479726,14.602718212891
Trinidad and Tobago,2015,25-29 years,Both,Smoking,Exposure per 100,10.58746265481,6.8664959673296,15.278204113964
The Bahamas,2015,25-29 years,Both,Smoking,Exposure per 100,5.9278198679284,2.8977250847251,10.864105423957
Saint Lucia,2015,25-29 years,Both,Smoking,Exposure per 100,8.6327866527138,4.0671355593626,15.49803205932
Saint Vincent and the Grenadines,2015,25-29 years,Both,Smoking,Exposure per 100,3.9809489283572,1.8933842594753998,7.3562431828939
Barbados,2015,25-29 years,Both,Smoking,Exposure per 100,4.6998384896696,2.2529731175819,8.1888458814485
Haiti,2015,25-29 years,Both,Smoking,Exposure per 100,3.5780883617652997,1.8649509004911,6.3569058766789
Puerto Rico,2015,25-29 years,Both,Smoking,Exposure per 100,8.0956090569452,4.9892543610902,12.672361651335
"Virgin Islands, U.S.",2015,25-29 years,Both,Smoking,Exposure per 100,1.2516183340565998,0.58541855149347,2.4435803652371
Panama,2015,25-29 years,Both,Smoking,Exposure per 100,4.273413273121,2.4037665424776,7.1635472446982
El Salvador,2015,25-29 years,Both,Smoking,Exposure per 100,6.147143991560499,3.1182269640785,11.478939087508
Nicaragua,2015,25-29 years,Both,Smoking,Exposure per 100,8.9842839292425,4.5441872666221,15.312442406196
Mexico,2015,25-29 years,Both,Smoking,Exposure per 100,7.9310036431328,7.1398541114263,8.7532431460405
Honduras,2015,25-29 years,Both,Smoking,Exposure per 100,11.066417031085999,6.992297566073701,16.014691831886
Guatemala,2015,25-29 years,Both,Smoking,Exposure per 100,8.3243558884923,4.440862831735,13.761114359209001
Costa Rica,2015,25-29 years,Both,Smoking,Exposure per 100,7.856443291331,4.585838322955,12.442366135374
Belize,2015,25-29 years,Both,Smoking,Exposure per 100,6.3465011805920994,3.1068145664199998,11.575416281320999
United States,2015,25-29 years,Both,Smoking,Exposure per 100,14.51374824746,14.056992339176,14.998613735982
Greenland,2015,25-29 years,Both,Smoking,Exposure per 100,49.556129821426,41.281857639383,56.834177668958
Bermuda,2015,25-29 years,Both,Smoking,Exposure per 100,9.9777892374681,5.2241318452786,16.772305205824
Colombia,2015,25-29 years,Both,Smoking,Exposure per 100,12.225536007927,7.457749535639301,17.686092953851
Guyana,2015,25-29 years,Both,Smoking,Exposure per 100,10.415656368277,6.2199463686911,15.654658159449001
Ecuador,2015,25-29 years,Both,Smoking,Exposure per 100,3.7107062934229003,2.333370836269,5.441394195247
Paraguay,2015,25-29 years,Both,Smoking,Exposure per 100,9.973270311323,6.1169502319505,14.698267785746
Suriname,2015,25-29 years,Both,Smoking,Exposure per 100,17.008246391642,11.481981603455,23.739261730002
Uruguay,2015,25-29 years,Both,Smoking,Exposure per 100,21.618175690346,16.331201293167,26.737146375067
Venezuela,2015,25-29 years,Both,Smoking,Exposure per 100,12.39259078175,7.0648278022482,19.264560252612
Peru,2015,25-29 years,Both,Smoking,Exposure per 100,8.3408930909587,5.0617122241773,13.236493758564
Chile,2015,25-29 years,Both,Smoking,Exposure per 100,31.382096935729,26.097439429724,37.005022699669
Brazil,2015,25-29 years,Both,Smoking,Exposure per 100,9.787623541874101,8.7651940177492,10.956295009405
Bolivia,2015,25-29 years,Both,Smoking,Exposure per 100,20.017134273512,13.429325184182,27.243531457472
Argentina,2015,25-29 years,Both,Smoking,Exposure per 100,20.460556984236,15.931062362442999,25.478374412267
Turkmenistan,2015,25-29 years,Both,Smoking,Exposure per 100,7.1581356735818,4.152231230231,11.159776932301
Uzbekistan,2015,25-29 years,Both,Smoking,Exposure per 100,9.1011258837098,5.9575588494076,12.77621394555
Tajikistan,2015,25-29 years,Both,Smoking,Exposure per 100,8.1260289124153,4.5509728404678995,12.321823039250999
Kyrgyzstan,2015,25-29 years,Both,Smoking,Exposure per 100,11.453992637316999,8.4352235773853,14.968694635072
Kazakhstan,2015,25-29 years,Both,Smoking,Exposure per 100,21.154486484748,17.003440932918,25.370843952262
Mongolia,2015,25-29 years,Both,Smoking,Exposure per 100,18.524048592632,14.651432334532,22.798754592542
Taiwan,2015,25-29 years,Both,Smoking,Exposure per 100,11.678483396486,8.030025604454801,17.386532758032
South Korea,2015,25-29 years,Both,Smoking,Exposure per 100,24.933045525702997,21.870710589591997,28.202361424667
North Korea,2015,25-29 years,Both,Smoking,Exposure per 100,15.623154670857001,10.122231246343,21.507308987054998
Japan,2015,25-29 years,Both,Smoking,Exposure per 100,22.005374631694,20.799705653891003,23.201668782357
China,2015,25-29 years,Both,Smoking,Exposure per 100,17.783310010843,16.908156152866,18.721022468306
Myanmar,2015,25-29 years,Both,Smoking,Exposure per 100,8.130353943045,5.7137445201245,11.392569045867
Cambodia,2015,25-29 years,Both,Smoking,Exposure per 100,7.7073601748676,5.470570482651,10.238737420215
Vietnam,2015,25-29 years,Both,Smoking,Exposure per 100,14.445475938574,10.298202929006,19.069935589125002
Laos,2015,25-29 years,Both,Smoking,Exposure per 100,20.102529484214,13.891095487429,27.277955028437002
Malaysia,2015,25-29 years,Both,Smoking,Exposure per 100,16.605914506035997,12.024891122905,21.274530128464
Thailand,2015,25-29 years,Both,Smoking,Exposure per 100,14.989130104553,11.792450322580999,18.553361311034
Brunei,2015,25-29 years,Both,Smoking,Exposure per 100,14.301302280791,10.396705108717,18.830463582345
Philippines,2015,25-29 years,Both,Smoking,Exposure per 100,20.12525357557,16.06990256565,24.705891609295
Indonesia,2015,25-29 years,Both,Smoking,Exposure per 100,24.484437990288,21.239649762334,28.091509588884
Singapore,2015,25-29 years,Both,Smoking,Exposure per 100,13.395015839101,10.870309578918,15.833473296779
Timor-Leste,2015,25-29 years,Both,Smoking,Exposure per 100,22.606082260898,18.507591456151,27.157058139630003
Maldives,2015,25-29 years,Both,Smoking,Exposure per 100,17.850261652226,13.335577625552,22.787754832018
Nepal,2015,25-29 years,Both,Smoking,Exposure per 100,9.2400679169552,6.2090876332709,12.815571994412
Pakistan,2015,25-29 years,Both,Smoking,Exposure per 100,10.616707793768,7.2587044628208,14.834076995625999
Iran,2015,25-29 years,Both,Smoking,Exposure per 100,5.614968288567,3.7848168982265,7.8710404213625
Sri Lanka,2015,25-29 years,Both,Smoking,Exposure per 100,6.8563021232867,4.5264616966058995,9.7742147978792
Bhutan,2015,25-29 years,Both,Smoking,Exposure per 100,6.9224179039777995,3.8295494558608,11.594355108848001
Bangladesh,2015,25-29 years,Both,Smoking,Exposure per 100,13.877108819139,9.768291153730301,18.062065424609
Afghanistan,2015,25-29 years,Both,Smoking,Exposure per 100,13.295106597411998,7.7126871017015,21.453238248407
Oman,2015,25-29 years,Both,Smoking,Exposure per 100,6.697229415547,4.302339462178,9.7796896280428
