Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound
Mozambique,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.4642951532888,2.7206307673901997,9.1797073289945
Mauritius,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.6064553859377,5.034651192739,13.052933282601002
Malawi,2015,60-64 years,Both,High body-mass index,Exposure per 100,3.6491033375520003,1.5810359708641,6.3957280048287
Rwanda,2015,60-64 years,Both,High body-mass index,Exposure per 100,3.4982613318410003,1.6029271820885,5.9519886061812
Somalia,2015,60-64 years,Both,High body-mass index,Exposure per 100,3.9636626016018,1.6711054619652,7.3193835519578005
Zambia,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.6957693719077005,3.4833763536525,10.811845675287
Kenya,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.6102397790399,3.5292737888772,8.0797365862015
Madagascar,2015,60-64 years,Both,High body-mass index,Exposure per 100,2.5229084204374996,1.0209260273894,4.7081425552161
South Sudan,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.504441423829101,2.0723977363199997,7.7761642414517995
Seychelles,2015,60-64 years,Both,High body-mass index,Exposure per 100,11.051995675105001,6.9903109501475,15.457081466598
Tanzania,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.1716084233556,2.1533053384458998,6.672980017968901
Uganda,2015,60-64 years,Both,High body-mass index,Exposure per 100,3.917842122285,2.0877266827147,6.2106411453687
Zimbabwe,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.7178326454418995,4.0145510184151005,10.257194621119
Ethiopia,2015,60-64 years,Both,High body-mass index,Exposure per 100,3.2795787816015,1.4147411518023,6.1589124157044
Eritrea,2015,60-64 years,Both,High body-mass index,Exposure per 100,2.0055713380569,0.82635805553119,3.7896524149415
Djibouti,2015,60-64 years,Both,High body-mass index,Exposure per 100,7.4276705211428,3.9827337159468996,12.059927477805001
Comoros,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.8237307274374,2.2675517803179,8.3485140193887
Burundi,2015,60-64 years,Both,High body-mass index,Exposure per 100,1.2886854322226,0.42771189683287003,2.5995277255266998
Gabon,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.3690747463053,5.9393924051864,13.401910212924001
Equatorial Guinea,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.2941950879298005,3.789468348871,9.1888304758687
Chad,2015,60-64 years,Both,High body-mass index,Exposure per 100,7.0544010852402,4.0237219341513,10.554396896704
Sao Tome and Principe,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.8332344769826,3.8480079653508996,10.583037986142
Congo,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.3172900335014,2.9403392133161,8.0709273117039
Democratic Republic of the Congo,2015,60-64 years,Both,High body-mass index,Exposure per 100,2.2969451729989,1.1184412801597,3.6917814926762
Cameroon,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.5986341752845,5.213465171417099,12.319718822877
Central African Republic,2015,60-64 years,Both,High body-mass index,Exposure per 100,3.805340408527,2.0952965180741,5.8807293510227
Angola,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.3651033683824,3.0681113201946,8.1876194517925
Morocco,2015,60-64 years,Both,High body-mass index,Exposure per 100,7.3758119150098995,4.2515983018785,10.702587872154
Libya,2015,60-64 years,Both,High body-mass index,Exposure per 100,11.637925167278,7.8202985019614,16.081027444766
Sudan,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.0426755619748,4.914879876286999,11.663203713839
Tunisia,2015,60-64 years,Both,High body-mass index,Exposure per 100,7.899574648853,4.8272123187476,11.234997653268
Algeria,2015,60-64 years,Both,High body-mass index,Exposure per 100,12.249938948819,8.0835798031499,17.007386713276
Namibia,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.4395839260869,3.9990064226635003,9.4187687612106
Swaziland,2015,60-64 years,Both,High body-mass index,Exposure per 100,12.118590104083001,8.3198751538147,16.18167883659
Lesotho,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.911253969997299,6.2261118123785,13.984596999137
South Africa,2015,60-64 years,Both,High body-mass index,Exposure per 100,13.448548102921002,9.7007809128879,17.67649774334
Botswana,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.5936061266887,5.8518066006221,14.249266680516001
Togo,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.4298728175255,2.4149085287081,6.8103574053821
Sierra Leone,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.1620134322465,2.7963452162949003,8.1072870466999
Senegal,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.835990740421,2.452309933313,7.5938361203175
Nigeria,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.9556664225229,3.4004083552955,8.8678656809897
Niger,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.1975491019622,2.0235427073127,7.049196882377901
Mauritania,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.185859327176,5.7074465032148,13.417583014883999
Mali,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.1981745588286,4.7122932658601995,12.10533100786
Liberia,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.7114542870846,5.1957066597115995,12.804472559041999
Guinea-Bissau,2015,60-64 years,Both,High body-mass index,Exposure per 100,5.0084361385448,2.6503075212708,7.6832199736516005
The Gambia,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.0198590998105,3.2756149879811,9.3630448603881
Guinea,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.2493955715709,2.1914111003317998,6.731940889325
Ghana,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.6749924406324,3.832347630014,9.9688845725398
Cape Verde,2015,60-64 years,Both,High body-mass index,Exposure per 100,6.6471786399343,3.5562049005568004,10.320240037902
Cote d'Ivoire,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.9118241211477,2.4997241242782,7.9076074411278
Burkina Faso,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.888909372574,2.7369212667266,7.5153332713504
Benin,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.3625416961425,4.9063388847509,12.328460774663
Dominica,2015,60-64 years,Both,High body-mass index,Exposure per 100,10.072963714149,6.5686448309491,14.12384532836
Dominican Republic,2015,60-64 years,Both,High body-mass index,Exposure per 100,8.9611022910058,5.8152374557704,12.904369174667
Antigua and Barbuda,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.0229103251145,5.6047994682618,12.882147077511
Cuba,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.7808384366843,6.3641980365479,13.693997086898
Grenada,2015,60-64 years,Both,High body-mass index,Exposure per 100,10.589783171505001,7.0243343851404,14.575846189531
Jamaica,2015,60-64 years,Both,High body-mass index,Exposure per 100,9.4701798200007,6.1201104307479,13.286090158557002
Trinidad and Tobago,2015,60-64 years,Both,High body-mass index,Exposure per 100,11.252030098627,7.512901083356,15.444793069328998
The Bahamas,2015,60-64 years,Both,High body-mass index,Exposure per 100,11.45589969865,7.4627850800268,15.747521148078999
Saint Lucia,2015,60-64 years,Both,High body-mass index,Exposure per 100,10.854409511668,7.3552339477158,14.958772821863
Saint Vincent and the Grenadines,2015,60-64 years,Both,High body-mass index,Exposure per 100,13.075230958908,9.062735870107,17.759124893885
Barbados,2015,60-64 years,Both,High body-mass index,Exposure per 100,11.807441674157,7.9546599806647995,16.344446654205
Haiti,2015,60-64 years,Both,High body-mass index,Exposure per 100,4.6187324388148,2.5908391508596003,7.1525976516331
Puerto Rico,2015,60-64 years,Both,High body-mass index,Exposure per 100,17.883697608,11.576285686296,25.22880083954
"Virgin Islands, U.S.",2015,60-64 years,Both,High body-mass index,Exposure per 100,13.952494214804002,9.522135314277099,18.793450437865
